2023-07-14;01:21:48.437;[45] PING;01:21:48.437;[122/44] PONG (2)[124] keepalive
2023-07-14;01:21:51.326;[46] PING;01:21:51.326;[126/45] PONG (2)
2023-07-14;01:21:53.713;[47] PING;01:21:53.713;[128/46] PONG (2)[130] keepalive
2023-07-14;01:21:55.707;[48] PING;01:21:55.707;[133/47] PONG (2)
2023-07-14;01:21:56.282;[49] PING;01:21:56.656;[136/49] PONG (2)
2023-07-14;;;01:21:59.180;[138] keepalive
2023-07-14;01:21:59.963;[51] PING;01:22:00.794;[142/51] PONG (2)
2023-07-14;01:22:01.891;[52] PING;01:22:02.151;[144/52] PONG (2)
2023-07-14;;;01:22:05.159;[146] keepalive
2023-07-14;01:22:06.477;[54] PING;01:22:06.477;[148/53] PONG (2)
2023-07-14;01:22:07.137;[55] PING;01:22:07.137;[150/54] PONG (2)
2023-07-14;01:22:08.606;[56] PING;01:22:08.606;[151/55] PONG (2)[153] keepalive
2023-07-14;01:22:09.262;[57] PING;01:22:09.262;[154/56] PONG (2)
2023-07-14;01:22:11.823;[58] PING;01:22:11.823;[156/57] PONG (2)
2023-07-14;01:22:14.388;[59] PING;01:22:14.388;[159] keepalive[160/58] PONG (2)
2023-07-14;01:22:14.844;[60] PING;01:22:15.854;(таймаут)
2023-07-14;01:22:16.165;[61] PING;01:22:16.524;[165/61] PONG (2)
2023-07-14;;;01:22:18.092;[168] keepalive
2023-07-14;01:22:20.269;[63] PING;01:22:21.217;[171/63] PONG (2)
2023-07-14;;;01:22:24.198;[174] keepalive
2023-07-14;01:22:26.904;[65] PING;01:22:26.904;[176/64] PONG (2)
2023-07-14;01:22:29.749;[66] PING;01:22:29.749;[178/65] PONG (2)[180] keepalive
2023-07-14;01:22:30.420;[67] PING;01:22:30.420;[183/66] PONG (2)
2023-07-14;01:22:33.359;[68] PING;01:22:33.359;[185/67] PONG (2)[188] keepalive
2023-07-14;01:22:34.933;[69] PING;01:22:34.933;[189/68] PONG (2)
2023-07-14;01:22:35.727;[70] PING;01:22:35.804;[191/69] PONG (2)
2023-07-14;01:22:36.725;[71] PING;01:22:36.803;[193/70] PONG (2)
2023-07-14;01:22:39.738;[72] PING;01:22:39.738;[195/71] PONG (2)[197] keepalive
2023-07-14;01:22:41.382;[73] PING;01:22:41.382;[200/72] PONG (2)
2023-07-14;01:22:44.023;[74] PING;01:22:44.023;[201/73] PONG (2)[203] keepalive
2023-07-14;01:22:46.319;[75] PING;01:22:46.319;[206/74] PONG (2)
2023-07-14;01:22:48.407;[76] PING;01:22:48.407;[208/75] PONG (2)[210] keepalive
2023-07-14;01:22:48.983;[77] PING;01:22:49.418;[212/76] PONG (2)
2023-07-14;01:22:52.010;[78] PING;01:22:52.010;[213/77] PONG (2)
2023-07-14;01:22:54.078;[79] PING;01:22:54.078;[216/78] PONG (2)[218] keepalive
2023-07-14;01:22:55.921;[80] PING;01:22:55.921;[220/79] PONG (2)
2023-07-14;01:22:58.680;[81] PING;01:22:58.680;[223/80] PONG (2)[226] keepalive
2023-07-14;01:22:59.553;[82] PING;01:22:59.553;[227/81] PONG (2)
2023-07-14;01:23:01.315;[83] PING;01:23:01.315;[229/82] PONG (2)
2023-07-14;01:23:02.042;[84] PING;01:23:02.273;[231/83] PONG (2)
2023-07-14;01:23:04.634;[85] PING;01:23:04.634;[232/84] PONG (2)[234] keepalive
2023-07-14;01:23:05.461;[86] PING;01:23:05.726;[237/86] PONG (2)
2023-07-14;01:23:06.283;[87] PING;01:23:06.891;[239/87] PONG (2)
2023-07-14;;;01:23:07.806;[242] keepalive
2023-07-14;01:23:08.318;[89] PING;01:23:08.318;[243/88] PONG (2)
2023-07-14;01:23:09.380;[90] PING;01:23:09.380;[245/89] PONG (2)
2023-07-14;01:23:10.205;[91] PING;01:23:10.205;[246/90] PONG (2)
2023-07-14;01:23:12.075;[92] PING;01:23:12.480;[250/92] PONG (2)
2023-07-14;;;01:23:15.412;[252] keepalive
2023-07-14;01:23:16.968;[94] PING;01:23:16.968;[255/93] PONG (2)
2023-07-14;01:23:19.069;[95] PING;01:23:19.069;[257/94] PONG (2)[259] keepalive
2023-07-14;01:23:20.374;[96] PING;01:23:20.374;[262/95] PONG (2)
2023-07-14;01:23:22.362;[97] PING;01:23:22.362;[264/96] PONG (2)
2023-07-14;01:23:24.371;[98] PING;01:23:24.371;[265/97] PONG (2)[267] keepalive
2023-07-14;01:23:25.394;[99] PING;01:23:25.394;[269/98] PONG (2)
2023-07-14;01:23:27.245;[100] PING;01:23:27.245;[271/99] PONG (2)
2023-07-14;01:23:29.872;[101] PING;01:23:29.872;[272/100] PONG (2)[275] keepalive
2023-07-14;01:23:30.620;[102] PING;01:23:30.620;[278/101] PONG (2)
2023-07-14;01:23:33.423;[103] PING;01:23:33.423;[279/102] PONG (2)[281] keepalive
2023-07-14;01:23:35.493;[104] PING;01:23:35.493;[284/103] PONG (2)
2023-07-14;01:23:37.810;[105] PING;01:23:37.810;[286/104] PONG (2)
2023-07-14;01:23:39.186;[106] PING;01:23:39.186;[290] keepalive[292/105] PONG (2)
2023-07-14;01:23:41.118;[107] PING;01:23:41.118;[293/106] PONG (2)
2023-07-14;01:23:43.834;[108] PING;01:23:43.834;[296/107] PONG (2)[299] keepalive
2023-07-14;01:23:44.806;[109] PING;01:23:44.806;[300/108] PONG (2)
2023-07-14;01:23:47.724;[110] PING;01:23:47.724;[301/109] PONG (2)
2023-07-14;01:23:49.958;[111] PING;01:23:49.958;[304] keepalive[305/110] PONG (2)
2023-07-14;01:23:52.674;[112] PING;01:23:52.674;[307/111] PONG (2)
2023-07-14;01:23:54.386;[113] PING;01:23:54.387;[310] keepalive[312/112] PONG (2)
2023-07-14;01:23:54.790;[114] PING;01:23:54.790;[313/113] PONG (2)
2023-07-14;01:23:56.178;[115] PING;01:23:56.178;[314/114] PONG (2)
2023-07-14;01:23:58.480;[116] PING;01:23:58.480;[316/115] PONG (2)[319] keepalive
2023-07-14;01:23:59.010;[117] PING;01:23:59.213;[320/116] PONG (2)
2023-07-14;01:24:00.176;[118] PING;01:24:00.427;[323/118] PONG (2)
2023-07-14;01:24:02.200;[119] PING;01:24:02.902;[326/119] PONG (2)
2023-07-14;;;01:24:05.251;[328] keepalive
2023-07-14;01:24:06.791;[121] PING;01:24:06.791;[331/120] PONG (2)
2023-07-14;01:24:09.691;[122] PING;01:24:09.691;[333/121] PONG (2)[335] keepalive
2023-07-14;01:24:11.357;[123] PING;01:24:11.357;[337/122] PONG (2)
2023-07-14;01:24:11.979;[124] PING;01:24:12.089;[338/123] PONG (2)
2023-07-14;01:24:14.411;[125] PING;01:24:14.411;[340/124] PONG (2)[342] keepalive
2023-07-14;01:24:16.163;[126] PING;01:24:17.168;(таймаут)
2023-07-14;;;01:24:19.849;[349] keepalive
2023-07-14;01:24:21.390;[128] PING;01:24:21.390;[352/127] PONG (2)
2023-07-14;01:24:22.958;[129] PING;01:24:22.958;[354/128] PONG (2)
2023-07-14;01:24:24.887;[130] PING;01:24:24.887;[356] keepalive[358/129] PONG (2)
2023-07-14;01:24:26.975;[131] PING;01:24:26.975;[359/130] PONG (2)
2023-07-14;01:24:27.880;[132] PING;01:24:27.880;[362/131] PONG (2)
2023-07-14;01:24:28.362;[133] PING;01:24:28.362;[363/132] PONG (2)[365] keepalive
2023-07-14;01:24:29.434;[134] PING;01:24:29.434;[366/133] PONG (2)
2023-07-14;01:24:32.313;[135] PING;01:24:32.313;[368/134] PONG (2)
2023-07-14;01:24:34.532;[136] PING;01:24:34.532;[369/135] PONG (2)[372] keepalive
2023-07-14;01:24:36.251;[137] PING;01:24:36.251;[373/136] PONG (2)
2023-07-14;01:24:39.046;[138] PING;01:24:39.046;[374/137] PONG (2)[378] keepalive
2023-07-14;01:24:40.024;[139] PING;01:24:40.024;[379/138] PONG (2)
2023-07-14;01:24:42.276;[140] PING;01:24:42.276;[381/139] PONG (2)
2023-07-14;01:24:43.305;[141] PING;01:24:43.305;[384] keepalive[385/140] PONG (2)
2023-07-14;01:24:45.388;[142] PING;01:24:45.388;[386/141] PONG (2)
2023-07-14;01:24:46.587;[143] PING;01:24:46.587;[388/142] PONG (2)
2023-07-14;01:24:48.329;[144] PING;01:24:48.329;[390/143] PONG (2)[393] keepalive
2023-07-14;01:24:51.291;[145] PING;01:24:51.291;[394/144] PONG (2)
2023-07-14;01:24:52.648;[146] PING;01:24:52.757;[399/146] PONG (2)
2023-07-14;;;01:24:55.291;[401] keepalive
2023-07-14;01:24:57.229;[148] PING;01:24:57.229;[403/147] PONG (2)
2023-07-14;01:24:59.837;[149] PING;01:24:59.837;[406/148] PONG (2)[409] keepalive
2023-07-14;01:25:01.234;[150] PING;01:25:01.234;[410/149] PONG (2)
2023-07-14;01:25:01.943;[151] PING;01:25:01.943;[412/150] PONG (2)
2023-07-14;01:25:03.142;[152] PING;01:25:03.142;[413/151] PONG (2)
2023-07-14;01:25:03.895;[153] PING;01:25:03.895;[415] keepalive[416/152] PONG (2)
2023-07-14;01:25:05.007;[154] PING;01:25:05.007;[419/153] PONG (2)
2023-07-14;01:25:07.152;[155] PING;01:25:07.152;[421/154] PONG (2)
2023-07-14;01:25:08.963;[156] PING;01:25:08.963;[423/155] PONG (2)[425] keepalive
2023-07-14;01:25:09.788;[157] PING;01:25:09.788;[426/156] PONG (2)
2023-07-14;01:25:11.634;[158] PING;01:25:11.634;[428/157] PONG (2)
2023-07-14;01:25:12.915;[159] PING;01:25:12.915;[429/158] PONG (2)
2023-07-14;01:25:14.193;[160] PING;01:25:14.193;[431/159] PONG (2)[433] keepalive
2023-07-14;01:25:14.567;[161] PING;01:25:14.785;[434/160] PONG (2)
2023-07-14;01:25:15.828;[162] PING;01:25:16.702;[438/162] PONG (2)
2023-07-14;;;01:25:19.071;[440] keepalive
2023-07-14;01:25:19.570;[164] PING;01:25:19.570;[442/163] PONG (2)
2023-07-14;01:25:21.099;[165] PING;01:25:21.099;[443/164] PONG (2)
2023-07-14;01:25:23.450;[166] PING;01:25:23.450;[445/165] PONG (2)[448] keepalive
2023-07-14;01:25:26.348;[167] PING;01:25:26.348;[450/166] PONG (2)
